NEW_OBJECTID,OLD_OBJECTID,LINEARID,NAME,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,Truck_Route,START_BLK,END_BLK,START_ZONE,END_ZONE,DST_1,DST_2,DST_3,DST_4,DST_5,DST_6,DST_7,DST_8,DST_9,DST_10,DST_11,DST_12,Border,NSEW,Deadend,Block_ID,X_BLOCKS,Y_BLOCKS
2528,259,1.10E+11,Dewey Ave,-87.696422,42.021407,-87.6964162,42.02177751,-87.696409,42.022148,N,1.70E+11,1.70E+11,R2,R2,2267.619064,581.465773,2741.998477,4299.290064,2235.012013,4497.917896,2637.72021,950.2780295,5097.531745,3442.264152,1429.854413,5332.64063,N,E,1,127,-87.69438471,42.02228826
2529,260,1.10E+11,Mulford St,-87.696397,42.023036,-87.69717997,42.02301898,-87.697963,42.023005,N,1.70E+11,1.70E+11,R2,R2,2207.466675,433.0645086,2615.677328,4162.070403,2198.963714,4348.490343,2485.534324,942.7549614,4981.495573,3291.462589,1306.271787,5181.087344,N,S,0,127,-87.69438471,42.02228826
2530,261,1.10E+11,Mulford St,-87.694806,42.023066,-87.69560149,42.02305049,-87.696397,42.023036,N,1.70E+11,1.70E+11,R2,R2,2027.067157,523.2547295,2591.421994,4156.225706,2093.290446,4375.619635,2531.93865,822.8271187,4942.470044,3360.791545,1278.93247,5219.665985,N,S,0,127,-87.69438471,42.02228826
2534,265,1.10E+11,Mulford St,-87.69326,42.023093,-87.69403301,42.02308019,-87.694806,42.023066,N,1.70E+11,1.70E+11,R2,R2,1916.874682,626.9159122,2573.769324,4154.610447,1991.237959,4406.375046,2583.853913,707.2322974,4906.962392,3433.304612,1264.632695,5261.062153,N,S,0,127,-87.69438471,42.02228826
3657,1455,1.10E+12,Dodge Ave,-87.699558,42.021344,-87.69954271,42.02217098,-87.69953,42.022998,Y,1.70E+11,1.70E+11,R4,OS,2353.683707,436.0931234,2750.166529,4267.649781,2412.152526,4403.049051,2513.32329,1158.659687,5130.50321,3272.711069,1453.20093,5215.080087,N,E,0,127,-87.69438471,42.02228826
3658,1456,1.10E+11,Mulford St,-87.697963,42.023005,-87.69874692,42.02299097,-87.69953,42.022998,N,1.70E+11,1.70E+11,R2,OS,2156.08007,367.4715076,2645.48863,4171.497149,2306.102457,4324.887724,2445.076496,1063.989425,5022.907742,3226.022739,1344.96431,5145.394385,N,S,0,127,-87.69438471,42.02228826
4131,1961,1.10E+11,Mulford St,-87.691337,42.023128,-87.69151749,42.02312399,-87.691698,42.023122,N,1.70E+11,1.70E+11,R1,OS,1237.211816,808.7281622,2559.248849,4160.8059,1834.973008,4463.45517,2678.382768,535.1108321,4857.051802,3556.623431,1269.471463,5333.694351,N,S,0,127,-87.69438471,42.02228826
4133,1963,1.10E+11,Mulford St,-87.690127,42.023145,-87.69073201,42.0231371,-87.691337,42.023128,N,1.70E+11,1.70E+11,R4,R1,1456.008215,867.8310835,2558.191902,4164.907531,1788.33293,4483.14572,2710.515179,486.9935447,4843.234593,3596.751023,1277.923818,5357.866939,N,S,0,127,-87.69438471,42.02228826
4135,1965,1.10E+11,Wesley Ave,-87.691345,42.022374,-87.69134049,42.022751,-87.691337,42.023128,N,1.70E+11,1.70E+11,R2,R1,1312.603036,839.3107756,2600.921278,4203.556141,1854.190678,4507.641704,2721.730025,552.8864873,4895.118132,3598.165285,1312.748506,5377.791049,N,E,1,127,-87.69438471,42.02228826
4138,1968,1.10E+11,Mulford St,-87.691698,42.023122,-87.69247899,42.02310687,-87.69326,42.023093,N,1.70E+11,1.70E+11,OS,R2,1162.204736,737.6922598,2562.879675,4157.265867,1893.583751,4440.626795,2640.774342,598.3272962,4875.194323,3508.592338,1263.672425,5305.136665,N,S,0,127,-87.69438471,42.02228826
4141,1971,1.10E+11,Florence Ave,-87.694857,42.021438,-87.69485091,42.02182601,-87.694876,42.022182,N,1.70E+11,1.70E+11,R2,R2,2170.229257,660.9752852,2719.912241,4293.502141,2134.25015,4523.730294,2682.171872,840.3558333,5059.336156,3508.617522,1408.556086,5369.40283,N,E,1,127,-87.69438471,42.02228826
4144,1974,1.10E+11,Ashland Ave,-87.693286,42.021469,-87.693283,42.02168999,-87.693282,42.021911,N,1.70E+11,1.70E+11,R2,R2,2188.568611,767.2079558,2724.380943,4312.205392,2050.981573,4572.911158,2750.577369,750.3075675,5044.241126,3595.21072,1419.488339,5428.340218,N,E,1,127,-87.69438471,42.02228826
256,256,1.10E+11,Dewey Ave,-87.696449,42.019395,-87.69644166,42.01983162,-87.696441,42.020268,N,1.70E+11,1.70E+11,,R2,2892.99848,767.9111549,2957.595435,4516.959967,2382.073685,4709.667739,2840.929647,1082.407403,5308.116474,3626.669879,1645.148457,5539.053176,N,W,0,128,-87.69801432,42.01971236
1278,1278,1.11E+12,Howard St,-87.696449,42.019395,-87.69801953,42.01936185,-87.69959,42.019326,N,1.70E+11,1.70E+11,,,1528.087749,770.929121,3030.490955,4573.571056,2512.547187,4734.80094,2850.203084,1215.273239,5393.457389,3608.450183,1720.444591,5551.655287,Y,N,0,128,-87.69801432,42.01971236
2515,246,1.10E+12,Dodge Ave,-87.69959,42.019326,-87.69958164,42.01977248,-87.699576,42.020219,Y,1.70E+11,1.70E+11,,R4,2760.110014,701.0514486,3011.676851,4535.410105,2578.601841,4666.944529,2771.186534,1290.804991,5386.683161,3508.088241,1708.722065,5472.895298,N,E,0,128,-87.69801432,42.01971236
2519,250,1.10E+11,Dobson St,-87.696441,42.020268,-87.69800925,42.02023399,-87.699576,42.020219,N,1.70E+11,1.70E+11,R2,R4,2814.117888,677.7309198,2934.452323,4476.07773,2446.771693,4639.192941,2757.22844,1155.192684,5299.558591,3523.370072,1625.134769,5458.260001,N,S,0,128,-87.69801432,42.01971236
4480,1278,1.11E+12,Howard St,-87.696449,42.019395,-87.69801953,42.01936185,-87.69959,42.019326,N,1.70E+11,1.70E+11,,,1528.087749,770.929121,3030.490955,4573.571056,2512.547187,4734.80094,2850.203084,1215.273239,5393.457389,3608.450183,1720.444591,5551.655287,Y,S,0,128,-87.69801432,42.01971236
260,260,1.10E+11,Mulford St,-87.696397,42.023036,-87.69717997,42.02301898,-87.697963,42.023005,N,1.70E+11,1.70E+11,R2,R2,2207.466675,433.0645086,2615.677328,4162.070403,2198.963714,4348.490343,2485.534324,942.7549614,4981.495573,3291.462589,1306.271787,5181.087344,N,N,0,129,-87.69716461,42.02392986
1336,1336,1.10E+11,Dewey Ave,-87.696397,42.023036,-87.69638199,42.02394449,-87.696368,42.024853,N,1.70E+11,1.70E+11,R2,R1,3110.479164,412.0569093,2502.249969,4056.881449,2085.429778,4262.928649,2414.584366,845.3927634,4863.621329,3242.042326,1191.023306,5104.036422,N,W,0,129,-87.69716461,42.02392986
2513,244,1.10E+11,Kirk St,-87.696368,42.024853,-87.69715,42.02483997,-87.697932,42.024827,N,1.70E+11,1.70E+11,R1,R1,3187.749408,307.5005134,2415.265954,3958.409594,2083.361806,4150.657424,2297.630386,882.4593204,4785.959256,3123.752079,1108.455017,4988.73342,N,S,0,129,-87.69716461,42.02392986
2514,245,1.10E+11,Darrow Ave,-87.697963,42.023005,-87.69794649,42.02391598,-87.697932,42.024827,N,1.70E+11,1.70E+11,R2,R1,3170.999868,315.9631949,2529.939881,4064.439027,2193.971576,4236.876448,2369.338547,969.5689557,4904.231044,3172.976156,1226.190268,5066.184354,N,E,0,129,-87.69716461,42.02392986
261,261,1.10E+11,Mulford St,-87.694806,42.023066,-87.69560149,42.02305049,-87.696397,42.023036,N,1.70E+11,1.70E+11,R2,R2,2027.067157,523.2547295,2591.421994,4156.225706,2093.290446,4375.619635,2531.93865,822.8271187,4942.470044,3360.791545,1278.93247,5219.665985,N,N,0,130,-87.69559262,42.02395849
1337,1337,1.10E+11,Florence Ave,-87.694806,42.023066,-87.6948025,42.023973,-87.694801,42.02488,N,1.70E+11,1.70E+11,R2,R1,1170.612467,523.4859834,2480.791011,4053.412935,1978.319051,4293.012945,2466.26732,721.6471827,4825.786164,3315.403396,1168.925762,5145.26168,N,W,0,130,-87.69559262,42.02395849
3541,1328,1.10E+11,Kirk St,-87.694801,42.02488,-87.69558449,42.02486597,-87.696368,42.024853,N,1.70E+11,1.70E+11,R1,R1,1121.824888,426.8093509,2390.177594,3953.144801,1973.260869,4179.634539,2348.280403,755.5395985,4746.429679,3196.896158,1077.844258,5029.200944,N,S,0,130,-87.69559262,42.02395849
3549,1336,1.10E+11,Dewey Ave,-87.696397,42.023036,-87.69638199,42.02394449,-87.696368,42.024853,N,1.70E+11,1.70E+11,R2,R1,3110.479164,412.0569093,2502.249969,4056.881449,2085.429778,4262.928649,2414.584366,845.3927634,4863.621329,3242.042326,1191.023306,5104.036422,N,E,0,130,-87.69559262,42.02395849
262,262,1.10E+11,Dobson St,-87.694874,42.020302,-87.69565749,42.02028449,-87.696441,42.020268,N,1.70E+11,1.70E+11,R2,R2,2923.393796,754.9676865,2898.828043,4465.64083,2300.493675,4674.804889,2815.988452,1000.555096,5242.796044,3616.837357,1586.556559,5510.802907,N,N,0,131,-87.69564794,42.02085336
263,263,1.10E+11,Florence Ave,-87.694874,42.020302,-87.69486491,42.02086999,-87.694857,42.021438,N,1.70E+11,1.70E+11,R2,R2,2003.422436,739.6702552,2826.383609,4400.420945,2208.105866,4626.930191,2779.836111,908.3211205,5163.379569,3596.816483,1515.270972,5469.852883,N,W,0,131,-87.69564794,42.02085336
2526,257,1.10E+11,Dewey Ave,-87.696441,42.020268,-87.69642986,42.02083747,-87.696422,42.021407,N,1.70E+11,1.70E+11,R2,R2,2682.232379,669.1283864,2846.128162,4404.446084,2304.744324,4600.118142,2735.571629,1010.506857,5199.219538,3530.817127,1533.794385,5432.212146,N,E,0,131,-87.69564794,42.02085336
2527,258,1.10E+11,Brummel St,-87.694857,42.021438,-87.69563948,42.02142148,-87.696422,42.021407,N,1.70E+11,1.70E+11,R2,R2,2458.059525,651.7020269,2772.463781,4338.453516,2212.740063,4551.55741,2698.395274,919.4195311,5119.31737,3510.321821,1460.06149,5390.748415,N,S,0,131,-87.69564794,42.02085336
265,265,1.10E+11,Mulford St,-87.69326,42.023093,-87.69403301,42.02308019,-87.694806,42.023066,N,1.70E+11,1.70E+11,R2,R2,1916.874682,626.9159122,2573.769324,4154.610447,1991.237959,4406.375046,2583.853913,707.2322974,4906.962392,3433.304612,1264.632695,5261.062153,N,N,0,132,-87.69402538,42.02398629
1338,1338,1.10E+11,Ashland Ave,-87.69326,42.023093,-87.69324749,42.02399899,-87.693236,42.024905,N,1.70E+11,1.70E+11,R2,R1,968.243101,640.1218386,2466.408255,4054.295672,1875.833891,4326.460335,2522.860346,602.4669289,4791.91279,3391.12267,1161.277867,5188.92111,N,W,0,132,-87.69402538,42.02398629
3542,1329,1.10E+11,Kirk St,-87.693236,42.024905,-87.69401851,42.02489297,-87.694801,42.02488,N,1.70E+11,1.70E+11,R1,R1,1178.537569,550.4138101,2371.707983,3951.958454,1865.454905,4212.252809,2404.685137,629.3093527,4709.97013,3273.408702,1061.953356,5072.523911,N,S,0,132,-87.69402538,42.02398629
3550,1337,1.10E+11,Florence Ave,-87.694806,42.023066,-87.6948025,42.023973,-87.694801,42.02488,N,1.70E+11,1.70E+11,R2,R1,1170.612467,523.4859834,2480.791011,4053.412935,1978.319051,4293.012945,2466.26732,721.6471827,4825.786164,3315.403396,1168.925762,5145.26168,N,E,0,132,-87.69402538,42.02398629
269,269,1.10E+12,Church St,-87.716768,42.048127,-87.717377,42.04811999,-87.717986,42.048114,N,1.70E+11,1.70E+11,,,2540.286129,2835.245696,2155.053047,2250.794327,3755.218193,1594.0704,908.4346694,3520.166128,3659.601399,133.4050309,2493.307176,2115.781902,N,N,0,133,-87.7173535,42.04902631
283,283,1.10E+11,Drake Ave,-87.716768,42.048127,-87.71674849,42.04903299,-87.71673,42.049939,N,1.70E+11,1.70E+11,,,3380.556932,2900.686696,2117.617944,2148.731634,3750.772423,1479.632733,926.8685372,3555.648252,3561.647502,229.814833,2518.069624,2013.172415,N,W,0,133,-87.7173535,42.04902631
2547,278,1.10E+11,Central Park Ave,-87.717986,42.048114,-87.71795548,42.04901926,-87.717936,42.049925,N,1.70E+11,1.70E+11,,,3034.462645,2946.258307,2215.388576,2231.044637,3839.935707,1526.945113,1004.395556,3624.472461,3647.364588,164.1195606,2593.235154,2016.856352,N,E,0,133,-87.7173535,42.04902631
2551,282,1.10E+12,Lyons St,-87.71673,42.049939,-87.71733302,42.049933,-87.717936,42.049925,N,1.70E+11,1.70E+11,,,2369.228895,3012.183274,2183.077788,2132.078868,3838.106921,1412.774949,1029.147548,3661.481488,3551.665299,278.3799155,2620.463476,1912.955148,N,S,0,133,-87.7173535,42.04902631
270,270,1.10E+12,Church St,-87.715374,42.048141,-87.716071,42.04813349,-87.716768,42.048127,N,1.70E+11,1.70E+11,,,2082.710138,2785.732643,2048.544705,2164.981354,3657.815931,1548.652798,820.8823935,3444.832723,3568.668347,237.7769838,2410.63331,2114.676984,N,N,0,134,-87.71475235,42.04936382
271,271,1.10E+12,Church St,-87.714208,42.048153,-87.71479099,42.04814627,-87.715374,42.048141,N,1.70E+11,1.70E+11,,,2174.001362,2740.376956,1944.242614,2082.849607,3562.887538,1510.280426,740.1234503,3372.647746,3480.481859,341.8755734,2331.527018,2118.929028,N,N,0,134,-87.71475235,42.04936382
276,276,1.11E+12,E Prairie Rd,-87.714208,42.048153,-87.71358943,42.0488031,-87.712985,42.049467,N,1.70E+11,1.70E+11,,,2526.502067,2767.181224,1857.216361,1960.020418,3506.393369,1410.679208,725.2238977,3360.302154,3357.479768,453.6216814,2309.016341,2056.108674,N,W,0,134,-87.71475235,42.04936382
281,281,1.10E+12,Lyons St,-87.712985,42.049467,-87.71302321,42.0495791,-87.713062,42.049691,N,1.70E+11,1.70E+11,,,2332.014413,2830.173149,1828.350165,1868.525098,3505.593306,1314.607489,769.0904218,3395.959398,3270.480891,526.3248536,2338.275402,1976.88085,N,W,0,134,-87.71475235,42.04936382
287,287,1.10E+11,Lincolnwood Dr,-87.715542,42.049222,-87.71553099,42.04958698,-87.715521,42.049952,N,1.70E+11,1.70E+11,,,3584.877031,2912.098521,2030.195035,2031.288728,3688.413573,1381.592144,896.2511894,3532.118846,3443.929939,346.8558633,2484.949455,1954.075579,N,W,1,134,-87.71475235,42.04936382
289,289,1.10E+11,Forestview Rd,-87.714329,42.049193,-87.71431999,42.04957898,-87.714313,42.049965,N,1.70E+11,1.70E+11,,,3747.216947,2870.549151,1932.51363,1951.952828,3599.59656,1346.166291,830.5291088,3465.150713,3359.962427,430.3203921,2412.704023,1962.886333,N,W,1,134,-87.71475235,42.04936382
291,291,1.10E+11,Ewing Ave,-87.713062,42.049691,-87.713104,42.04983029,-87.713105,42.049976,N,1.70E+11,1.70E+11,,,3380.713924,2858.768577,1841.158058,1855.951671,3524.918443,1289.26095,796.4891152,3421.8225,3260.653724,532.0127722,2363.30787,1948.088728,N,W,0,134,-87.71475235,42.04936382
2552,283,1.10E+11,Drake Ave,-87.716768,42.048127,-87.71674849,42.04903299,-87.71673,42.049939,N,1.70E+11,1.70E+11,,,3380.556932,2900.686696,2117.617944,2148.731634,3750.772423,1479.632733,926.8685372,3555.648252,3561.647502,229.814833,2518.069624,2013.172415,N,E,0,134,-87.71475235,42.04936382
2555,286,1.10E+12,Lyons St,-87.715521,42.049952,-87.71612549,42.04994499,-87.71673,42.049939,N,1.70E+11,1.70E+11,,,3592.355667,2969.193865,2086.219075,2048.417965,3750.169049,1365.495995,958.9381141,3594.650408,3465.153159,337.2943564,2547.992885,1912.005933,N,S,0,134,-87.71475235,42.04936382
2556,287,1.10E+11,Lincolnwood Dr,-87.715542,42.049222,-87.71553099,42.04958698,-87.715521,42.049952,N,1.70E+11,1.70E+11,,,3584.877031,2912.098521,2030.195035,2031.288728,3688.413573,1381.592144,896.2511894,3532.118846,3443.929939,346.8558633,2484.949455,1954.075579,N,E,1,134,-87.71475235,42.04936382
2557,288,1.10E+12,Lyons St,-87.714313,42.049965,-87.714917,42.04995799,-87.715521,42.049952,N,1.70E+11,1.70E+11,,,3817.553863,2929.012578,1989.547304,1966.079781,3662.794762,1323.849851,894.2940103,3529.380598,3379.215999,412.1409865,2477.405761,1916.099079,N,S,0,134,-87.71475235,42.04936382
2558,289,1.10E+11,Forestview Rd,-87.714329,42.049193,-87.71431999,42.04957898,-87.714313,42.049965,N,1.70E+11,1.70E+11,,,3747.216947,2870.549151,1932.51363,1951.952828,3599.59656,1346.166291,830.5291088,3465.150713,3359.962427,430.3203921,2412.704023,1962.886333,N,E,1,134,-87.71475235,42.04936382
2559,290,1.10E+12,Lyons St,-87.713105,42.049976,-87.71370899,42.0499695,-87.714313,42.049965,N,1.70E+11,1.70E+11,,,3477.74828,2891.549677,1893.153255,1885.514273,3576.001366,1288.704086,836.3680448,3465.629161,3294.155489,495.5604225,2408.756729,1925.476451,N,S,0,134,-87.71475235,42.04936382
272,272,1.10E+12,Church St,-87.712533,42.048171,-87.71337049,42.04816149,-87.714208,42.048153,N,1.70E+11,1.70E+11,,,2426.855778,2694.073103,1828.633873,1994.167011,3458.290434,1475.221933,658.7319301,3294.711996,3383.689448,458.0224764,2246.331093,2129.617632,N,N,0,135,-87.71302301,42.04898611
280,280,1.10E+12,Ewing Ave,-87.712533,42.048171,-87.71251862,42.04887396,-87.71251,42.049577,N,1.70E+11,1.70E+11,,,2985.505357,2741.642703,1771.92617,1888.726447,3431.822632,1381.376104,680.2535461,3308.859767,3280.524999,540.8414509,2252.576657,2061.512243,N,W,0,135,-87.71302301,42.04898611
2545,276,1.11E+12,E Prairie Rd,-87.714208,42.048153,-87.71358943,42.0488031,-87.712985,42.049467,N,1.70E+11,1.70E+11,,,2526.502067,2767.181224,1857.216361,1960.020418,3506.393369,1410.679208,725.2238977,3360.302154,3357.479768,453.6216814,2309.016341,2056.108674,N,E,0,135,-87.71302301,42.04898611
2546,277,1.11E+12,E Prairie Rd,-87.712985,42.049467,-87.712937,42.049519,-87.712889,42.049571,N,1.70E+11,1.70E+11,,,2641.460785,2821.340817,1819.971398,1867.36035,3496.156287,1319.293696,759.6370606,3386.258286,3268.284873,530.2781844,2328.5219,1984.646966,N,E,0,135,-87.71302301,42.04898611
2548,279,1.10E+12,Lyons St,-87.71251,42.049577,-87.71269949,42.04957299,-87.712889,42.049571,N,1.70E+11,1.70E+11,,,2833.083009,2819.99021,1802.239731,1848.512267,3481.909857,1308.633014,754.7294324,3378.460284,3248.685457,550.642049,2319.583992,1981.93039,N,S,0,135,-87.71302301,42.04898611
273,273,1.10E+12,Church St,-87.71238,42.048173,-87.7124565,42.048172,-87.712533,42.048171,N,1.70E+11,1.70E+11,,,2370.914223,2666.63568,1754.341866,1938.625455,3391.446805,1457.094976,612.5144297,3245.859849,3322.042411,532.9111602,2193.109727,2139.759633,N,N,0,136,-87.71178037,42.04874108
